RESULT ivf pthread_static_inter t=2 recall=0.96225 latency_us=832.70619 nprobe=4
RESULT ivf pthread_dynamic_inter t=2 recall=0.96225 latency_us=797.47958 nprobe=4
RESULT ivf pthread_pool_inter t=2 recall=0.96225 latency_us=784.83661 nprobe=4
RESULT ivf omp_intra t=2 recall=0.96225 latency_us=941.61422 nprobe=4
RESULT ivf pthread_static_intra t=2 recall=0.96225 latency_us=1174.02910 nprobe=4
RESULT ivf pthread_dynamic_intra t=2 recall=0.96225 latency_us=1104.88762 nprobe=4
RESULT ivf omp_inter t=4 recall=0.96225 latency_us=437.25309 nprobe=4
RESULT ivf pthread_static_inter t=4 recall=0.96225 latency_us=474.29701 nprobe=4
RESULT ivf pthread_dynamic_inter t=4 recall=0.96225 latency_us=419.26983 nprobe=4
RESULT ivf pthread_pool_inter t=4 recall=0.96225 latency_us=430.82947 nprobe=4
RESULT ivf omp_intra t=4 recall=0.96225 latency_us=826.51416 nprobe=4
RESULT ivf pthread_static_intra t=4 recall=0.96225 latency_us=978.33194 nprobe=4
RESULT ivf pthread_dynamic_intra t=4 recall=0.96225 latency_us=947.11165 nprobe=4
RESULT ivf omp_inter t=8 recall=0.96225 latency_us=278.13155 nprobe=4
RESULT ivf pthread_static_inter t=8 recall=0.96225 latency_us=260.79731 nprobe=4
RESULT ivf pthread_dynamic_inter t=8 recall=0.96225 latency_us=251.92283 nprobe=4
RESULT ivf pthread_pool_inter t=8 recall=0.96225 latency_us=254.42934 nprobe=4
RESULT ivf omp_intra t=8 recall=0.96225 latency_us=956.06269 nprobe=4
RESULT ivf pthread_static_intra t=8 recall=0.96225 latency_us=1015.77640 nprobe=4
RESULT ivf pthread_dynamic_intra t=8 recall=0.96225 latency_us=1015.77191 nprobe=4
RESULT ivf omp_inter t=16 recall=0.96225 latency_us=258.29095 nprobe=4
RESULT ivf pthread_static_inter t=16 recall=0.96225 latency_us=253.84714 nprobe=4
RESULT ivf pthread_dynamic_inter t=16 recall=0.96225 latency_us=246.32367 nprobe=4
RESULT ivf pthread_pool_inter t=16 recall=0.96225 latency_us=247.22476 nprobe=4
RESULT ivf omp_intra t=16 recall=0.96225 latency_us=1086.26816 nprobe=4
RESULT ivf pthread_static_intra t=16 recall=0.96225 latency_us=1497.23872 nprobe=4
RESULT ivf pthread_dynamic_intra t=16 recall=0.96225 latency_us=1467.60551 nprobe=4
RESULT ivfpq_global simd_serial t=1 recall=0.95965 latency_us=1621.82935 nprobe=4,p=2000
RESULT ivfpq_global omp_inter t=1 recall=0.95965 latency_us=1650.39179 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_inter t=1 recall=0.95965 latency_us=1891.63296 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_inter t=1 recall=0.95965 latency_us=1682.75641 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_inter t=1 recall=0.95965 latency_us=1843.83032 nprobe=4,p=2000
RESULT ivfpq_global omp_intra t=1 recall=0.95965 latency_us=1822.83012 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_intra t=1 recall=0.95965 latency_us=1868.82266 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_intra t=1 recall=0.95965 latency_us=1867.08341 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_intra t=1 recall=0.95965 latency_us=3318.31582 nprobe=4,p=2000
RESULT ivfpq_global simd_serial t=2 recall=0.95965 latency_us=1599.73904 nprobe=4,p=2000
RESULT ivfpq_global omp_inter t=2 recall=0.95965 latency_us=819.11164 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_inter t=2 recall=0.95965 latency_us=916.28235 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_inter t=2 recall=0.95965 latency_us=862.34182 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_inter t=2 recall=0.95965 latency_us=855.82782 nprobe=4,p=2000
RESULT ivfpq_global omp_intra t=2 recall=0.95965 latency_us=2510.42971 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_intra t=2 recall=0.95965 latency_us=1895.75095 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_intra t=2 recall=0.95965 latency_us=1880.66613 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_intra t=2 recall=0.95965 latency_us=2852.72037 nprobe=4,p=2000
RESULT ivfpq_global simd_serial t=4 recall=0.95965 latency_us=1624.91539 nprobe=4,p=2000
RESULT ivfpq_global omp_inter t=4 recall=0.95965 latency_us=435.56542 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_inter t=4 recall=0.95965 latency_us=467.22501 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_inter t=4 recall=0.95965 latency_us=436.89850 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_inter t=4 recall=0.95965 latency_us=418.75450 nprobe=4,p=2000
RESULT ivfpq_global omp_intra t=4 recall=0.95965 latency_us=3141.31108 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_intra t=4 recall=0.95965 latency_us=2497.88400 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_intra t=4 recall=0.95965 latency_us=2352.61828 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_intra t=4 recall=0.95965 latency_us=3121.32730 nprobe=4,p=2000
RESULT ivfpq_global simd_serial t=8 recall=0.95965 latency_us=1841.41122 nprobe=4,p=2000
RESULT ivfpq_global omp_inter t=8 recall=0.95965 latency_us=226.40380 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_inter t=8 recall=0.95965 latency_us=222.49350 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_inter t=8 recall=0.95965 latency_us=215.11799 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_inter t=8 recall=0.95965 latency_us=215.23431 nprobe=4,p=2000
RESULT ivfpq_global omp_intra t=8 recall=0.95965 latency_us=2552.28116 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_intra t=8 recall=0.95965 latency_us=2504.23546 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_intra t=8 recall=0.95965 latency_us=2430.11250 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_intra t=8 recall=0.95965 latency_us=3804.91454 nprobe=4,p=2000
RESULT ivfpq_global simd_serial t=16 recall=0.95965 latency_us=1859.43095 nprobe=4,p=2000
RESULT ivfpq_global omp_inter t=16 recall=0.95965 latency_us=233.35287 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_inter t=16 recall=0.95965 latency_us=231.37754 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_inter t=16 recall=0.95965 latency_us=218.14362 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_inter t=16 recall=0.95965 latency_us=220.22815 nprobe=4,p=2000
RESULT ivfpq_global omp_intra t=16 recall=0.95965 latency_us=2661.64300 nprobe=4,p=2000
RESULT ivfpq_global pthread_static_intra t=16 recall=0.95965 latency_us=2765.76501 nprobe=4,p=2000
RESULT ivfpq_global pthread_dynamic_intra t=16 recall=0.95965 latency_us=2912.65405 nprobe=4,p=2000
RESULT ivfpq_global pthread_pool_intra t=16 recall=0.95965 latency_us=4528.65748 nprobe=4,p=2000
RESULT ivfpq_local simd_serial t=1 recall=0.95970 latency_us=1011.88973 nprobe=4,p=1000
